611,183
367,403
726,745
678,526
144,487
168
64,425
264,063
348,208
88,932
602,215
714,858
157,802
342,159
727,605
663,115
854,727
554,637
25,811
57,479
80,914
517,049
755,292
32,715
456,418
824,172
668,107
545,817
588,473
896,882
575,733
421,409
702,373
357,515
972,889
872,737
156,005
684,694
34,919
885,71
844,177
510,483
127,14
621,358
239,937
630,923
693,282
106,339
476,6
585,963
253,147
201,256
637,873
760,491
359,898
708,185
587,532
809,326
204,316
796,446
266,433
298,357
978,914
46,731
189,727
520,289
375,577
242,779
684,795
669,344
963,77
878,735
997,141
362,865
45,441
325,486
496,448
172,567
85,621
452,498
932,866
763,627
311,401
888,416
697,81
463,348
264,211
575,059
194,876
741,918
936,12
659,334
724,175
164,115
748,899
497,056
87,98
386,096
729,863
578,566
306,367
988,342
574,757
944,314
559,657
564,517
51,484
104,901
614,554
731,826
244,725
963,038
741,773
238,216
644,903
339,042
727,333
584,099
756,475
251,82
932,298
993,15
164,33
512,813
863,14
347,227
242,068
731,705
977,395
503,31
392,718
391,335
794,727
706,815
318,217
974,973
891,162
700,29
440,179
207,345
664,48
753,522
604,853
495,889
118,22
784,622
491,111
854,458
134,322
965,316
491,482
72,729
280,069
902,879
334,734
970,176
444,939
367,506
789,999
467,197
75,534
828,29
790,304
514,591
9,921
136,805
711,723
590,559
700,922
360,492
629,873
434,833
413,213
415,771
32,012
60,322
849,229
695,506
230,736
118,097
40,514
479,938
587,228
897,677
920,592
366,01
930,475
545,708
574,043
178,879
115,52
244,03
124,224
223,953
539,582
868,107
794,287
32,456
698,02
46,411
998,489
784,243
231,588
490,753
744,235
839,62
228,639
133,948
931,778
670,848
876,49
232,185
128,995
350,129
252,471
72,068
644,943
251,964
450,719
288,349
921,254
450,265
879,127
44,525
535,141
452,316
326,626
300,727
266,024
199,43
492,652
345,853
330,475
66,969
13,265
911,013
413,483
677,256
452,823
200,232
929,31
122,791
481,715
91,558
229,704
685,418
526,005
550,011
832,511
60,083
904,051
651,965
640,859
30,152
910
27,941
185,278
895,185
126,691
397,108
760,264
562,975
730,639
192,52
412,397
498,774
243,14
997,967
671,861
883,617
392,042
924,7
251,913
157,524
786,354
973,12
62,754
100,885
317,1
525,758
704,017
955,967
117,615
356,552
266,295
807,929
163,265
876,828
773,985
883,783
969,518
573,066
458,472
485,438
895,202
208,423
375,357
641,163
716,441
56,262
978,522
331,035
206,906
307,816
984,552
668,851
245,962
201,11
74,63
363,997
823,987
275,603
368,128
761,583
695,002
412,198
164,956
893,33
575,638
256,28
236,947
448,728
403,329
68,791
943,108
786,392
496,221
326,683
181,102
166,397
240,276
220,506
709,349
769,706
363,024
159,633
644,23
332,268
932,8
788,955
987,316
887,826
5,103
60,633
898,751
118,155
595,426
354,892
33,103
82,018
765,59
842,435
363,798
246,923
493,299
152,388
616,486
739,588
703,983
932,697
601,389
595,263
736,944
725,135
279,72
797,925
904,664
779,423
849,198
848,367
247,706
827,649
718,927
323,866
674,816
673,911
802,276
0,369
647,379
672,56
577,668
777,286
143,019
301,399
755,308
342,942
603,888
621,86
298,652
460,344
684,548
773,815
647,098
385,801
31,041
901,816
9,807
102,051
783,627
60,502
885,169
898,148
55,773
950,567
514,982
0,982
523,992
380,118
985,938
260,244
446,458
94,757
876,203
37,566
771,185
278,104
139,116
701,357
624,004
35,424
388,664
555,401
356,085
631,062
462,278
646,169
609,965
200,151
337,805
303,586
980,569
243,512
230,971
57,363
948,787
476,555
989,395
749,955
34,598
795,118
908,417
735,781
265,693
145,916
194,259
992,758
500,459
996,573
658,955
930,979
643,861
246,359
315,887
902,638
922,429
637,035
97,77
260,502
177,786
620,748
154,793
440,3
552,8
227,548
227,473
266,675
897,021
564,102
125,292
205,982
936,139
373,33
350,051
469,331
394,32
338,946
366,845
866,382
694,024
17,831
958,66
823,152
921,996
240,1
688,867
976,294
127,435
746,795
242,677
510,937
252,621
649,097
687,884
42,769
549,711
643,053
570,396
273,167
220,821
153,7
759,883
792,966
550,774
532,994
361,614
75,037
984,014
869,342
205,823
424,866
652,96
552,065
251,044
324,913
788,305
162,557
81,982
513,4
221,665
232,4
525,768
498,527
927,237
503,271
196,258
27,532
84,703
419,949
517,694
646,781
471,168
658,374
0,413
14,686
802,295
613,303
755,355
378,81
600,577
469,075
725,078
97,371
117,766
813,688
105,707
964,767
712,287
523,548
886,543
863,739
775,956
797,277
781,793
569,659
726,58
457,774
802,944
743,036
866,147
927,756
13,083
480,516
917,219
169,274
39,701
430,03
431,873
531,444
470,502
697,54
541,645
542,344
667,101
522,318
62,168
811,556
286,318
901,958
642,965
763,62
312,617
156,985
651,887
337,765
430,313
849,365
22,201
794,487
924,99
506,912
144,118
396,025
148,898
122,537
963,2
303,673
266,644
771,122
528,259
872,06
999,209
80,132
143,193
943,685
211,049
44,101
860,134
73,316
961,298
760,255
404,75
65,998
711,533
569,944
151,396
627,106
657,408
945,296
457,493
512,657
908,461
246,935
263,884
930,701
373,489
771,131
339,397
218,704
308,284
506,103
221,907
730,709
74,615
553,792
576,835
315,483
44,881
512,916
63,271
848,607
949,526
264,537
101,937
286,305
196,983
8,902
891,458
789,817
302,769
644,677
970,319
785,196
748,671
607,842
369,016
584,642
157,442
37,898
392,321
154,474
152,514
479,14
176,712
199,83
575,057
457,291
718,038
463,956
307,667
635,964
482,531
977,802
247,374
675,353
987,378
925,657
252,359
719,9
386,983
759,03
125,193
973,112
149,042
699,227
345,446
186,836
390,221
971,493
114,929
33,667
796,798
819,55
485,98
960,588
627,045
590,197
832,404
1,601
196,771
287,413
446,71
123,789
859,317
715,979
770,649
91,88
501,555
119,741
274,77
920,908
772,15
772,558
753,428
404,923
86,105
930,982
694,875
778,073
791,49
823,717
382,738
934,906
469,799
215,31
514,498
643,701
319,138
106,193
456,481
487,298
771,862
72,586
670,348
147,848
681,804
341,998
845,847
456,414
233,127
762,84
978,059
633,35
134,919
204,96
379,64
496,688
20,042
481,514
474,546
435,34
308,068
956,228
666,357
787,435
515,59
366,722
371,317
273,328
546,019
854,04
39,257
751,74
783,628
394,769
743,768
389,856
315,72
235,979
803,898
29,586
239,588
301,034
607,998
425,131
663,74
143,821
343,373
529,196
622,098
269,748
261,452
46,713
822,915
27,146
360,919
179,411
501,305
980,943
420,99
585,198
591,656
56,106
721,65
776,827
733,684
146,417
453,383
397,393
385,589
68,881
790,929
4,053
163,181
696,112
227,193
847,346
601,506
753,629
225,732
751,89
836,989
542,662
27,845
329,778
591,307
938,875
217,042
43
595,273
541,462
406,638
953,101
84,673
951,801
34,185
538,415
945,519
461,451
110,799
968,96
451,798
815,077
681,804
405,066
982,235
657,153
757,197
21,528
609,671
945,47
242,959
250,24
850,763
945,87
371,562
675,456
915,596
95,428
484,555
780,416
648,4
126,695
860,092
618,166
950,851
601,771
814,281
987,377
787,926
491,818
588,614
573,221
49,044
385,431
422,672
129,828
41,852
4,032
356,244
242,339
555,188
923,802
39,767
435,516
667,982
84,144
611,899
369,116
765,163
247,696
123,109
107,565
494,42
562,728
218,9
550,769
717,849
249,032
10,31
831,515
843,415
377,231
938,307
826,945
317,294
598,353
404,003
116,845
412,154
843,204
523,255
608,884
359,206
175,797
570,808
551,927
956,115
9,217
898,742
925,196
240,286
45,166
848,172
168,481
396,109
453,321
324,426
426,024
311,388
525,094
40,493
590,825
152,818
976,08
645,601
7,834
39,237
269,761
763,89
92,806
662,107
551,009
436,191
177,27
32,616
512,384
514,703
14,353
642,154
361,312
481,884
459,958
697,207
506,788
370,273
196,887
29,165
226,665
621,084
258,973
678,7
937,841
256,566
773,476
656,621
399,528
706,469
279,759
299,178
400,171
423,431
552,32
383,074
855,844
632,771
913,543
366,979
984,072
711,766
768,266
578,368
879,219
97,789
779,144
652,84
840,661
879,059
464,81
962,627
813,904
869,748
12,561
947,836
254,278
630,546
456,293
611,968
581,226
771,015
551,325
559,502
591,028
218,559
683,874
983,704
926,622
234,955
977,958
830,824
966,607
974,487
465,013
626,606
266,989
208,818
448,34
250,152
852,784
58,743
289,967
177,874
98,555
509,101
854,483
435,313
265,512
882,301
921,861
505,844
658,315
61,599
341,43
389,909
505,187
848,697
809,97
9,175
155,201
377,693
512,779
606,49
144,609
696,212
890,476
223,112
539,321
989,284
644,444
93,93
773,181
507,401
112,615
515,946
755,133
117,917
356,081
82,48
151,454
52,209
226,347
454,454
791,865
686,955
587,518
986,87
463,608
915,349
336,194
426,413
397,522
596,044
932,145
767,6
833,225
792,837
951,326
114,104
814,083
672,937
32,118
398,14
318,862
103,254
309,665
112,816
3,607
887,957
156,708
487,112
55,558
811,718
756,801
819,026
714,718
850,825
297,746
272,512
42,458
971,549
306,704
227,922
68,617
429,887
808,701
319,068
780,5
773,286
936,285
256,355
585,314
929,578
234,683
134,268
380,129
910,058
749,575
37,186
773,009
451,927
666,537
710,092
552,842
696,983
635,448
681,042
103,117
757,381
490,885
188,148
311,823
620,014
963,457
188,644
895,06
646,614
497,944
370,16
153,729
120,609
130,185
228,006
852,009
245,532
356,942
931,644
480,714
592,493
828,581
142,126
533,876
98,76
542,998
594,297
546,227
364,125
848,964
309,78
763,166
448,552
805,413
791,151
820,162
690,963
757,304
779,941
751,075
392,46
197,129
970,004
256,553
980,113
102,722
826,698
211,176
830,941
69,721
866,297
418,709
924,731
642,342
516,375
567,359
536,616
136,9
671,173
178,875
838,027
62,66
954,414
148,791
155,721
70,48
149,643
573,501
356,811
933,476
366,523
926,25
58,605
219,302
842,577
163,169
260,159
371,417
584,426
392,268
268,131
486,039
531,025
962,271
675,461
192,726
761,474
981,904
150,035
162,18
114,338
290,577
695,852
332,35
95,267
629,061
775,821
405,379
666,571
589,983
643,001
421,145
477,779
814,805
587,769
94,536
29,978
511,396
544,601
816,063
730,409
225,722
793,238
629,943
233,686
515,287
240,768
721,083
301,974
496,049
898,933
987,252
957,757
770
136,254
467,749
968,532
353,114
159,393
191,375
549,568
21,667
770,84
392,497
223,392
291,143
803,804
37,713
771,408
762,518
81,665
831,164
172,027
136,317
166,595
2,486
533,692
368,819
143,488
868,134
506,85
348,574
532,739
809,704
170,968
865,295
585,705
615,365
588,395
221,23
184,344
477,948
356,292
240,245
581,583
856,258
556,473
906,834
716,23
900,426
201,61
587,545
354,974
743,68
449,739
412,966
142,414
354,355
667,043
508,184
519,237
648,183
275,754
220,535
967,667
137,82
80,23
703,325
647,708
370,392
76,029
279,434
62,908
989,409
695,332
431,989
919,644
565,365
711,102
506,787
826,708
982,921
412,217
147,114
401,724
797,203
0,176
954,319
662,816
310,539
489,045
264,463
435,683
638,538
674,572
322,224
22,847
377,561
375,713
412,981
965,428
970,881
148,007
913,033
978,59
256,311
741,248
175,277
471,318
607,728
179,569
547,789
738,83
667,842
630,414
120,421
956,926
140,661
612,08
129,542
539,356
867,987
630,013
908,612
658,723
455,288
466,973
211,859
953,915
310,019
399,569
29,294
388,849
116,632
191,538
789,114
472,54
837,631
322,955
383,585
832,967
67,961
820,65
205,505
654,466
532,89
789,028
766,113
575,102
580,756
734,339
610,637
558,603
497,385
957,531
221,645
437,94
418,575
586,614
683,067
222,952
561,528
920,801
234,05
110,42
279,256
552,266
452,791
440,623
654,439
916,01
185,964
348,962
385,217
153,041
890,53
932,951
999,91
237,584
71,303
148,329
820,897
929,491
355,131
962,248
796,276
353,123
850,463
641,916
446,668
451,072
962,005
293,276
669,362
804,776
385,967
464,387
642,686
587,994
733,745
855,636
541,078
959,323
281,913
66,201
384,843
964,696
763,366
196,529
979,542
702,714
799,516
53,133
722,773
483,406
794,963
716,283
176,263
918,333
577,572
385,894
227,176
783,279
970,581
735,454
609,447
950,82
711,923
456,481
321,687
188,801
873,518
722,294
978,638
75,585
314,901
406,052
962,91
590,534
680,015
270,344
257,724
342,488
83,98
939,422
405,326
200,821
343,547
195,682
255,805
757,671
238,422
698,124
593,58
145,897
763,418
852,91
955,503
958,62
706,832
291,564
37,09
390,98
733,245
940,71
113,505
542,478
474,243
45,722
650,112
872,99
461,845
523,534
177,424
121,286
613,501
716,879
287,275
499,5
958,234
33,337
235,19
103,99
821,571
992,732
159,098
751,366
287,892
328,084
929,165
712,625
812,622
454,838
327,935
138,141
625,259
679,427
930
125,069
737,226
546,481
457,251
752,876
607,324
102,924
419,974
995,449
767,227
762,291
922,776
729,273
847,38
401,478
400,575
957,996
757,232
471,353
489,262
16,361
229,1
471,359
293,887
981,298
115,371
505,944
9,728
272,516
224,777
605,123
887,464
566,118
644,233
279,141
308,361
499,381
568,947
546,264
260,472
145,811
368,815
784,75
596,287
181,494
233,186
904,188
396,435
853,738
977,526
357,886
12,83
727,031
485,568
887,609
169,961
243,023
471,531
135,204
360,053
15,587
801,772
100,774
595,03
262,406
30,044
109,247
699,192
891,215
54,339
281,277
398,962
978,352
442,894
824,181
281,763
468,061
825,462
768,005
238,81
252,95
548,035
938,933
119,773
772,358
737,908
850,296
889,409
883,096
900,656
980,029
332,484
929,683
947,821
648,149
664,754
358,719
745,559
602,584
786,091
153,6
814,381
723,867
545,313
259,576
97,426
484,876
144,253
761,078
924,748
820,412
330,589
146,026
7,952
663,877
187,623
716,017
575,377
470,978
767,681
981,16
128,46
550,966
313,534
27,024
29,619
577,271
82,098
43,402
172,558
459,017
500,559
915,511
419,793
107,423
230,553
945,742
595,897
355,38
892,601
300,694
881,043
121,8
938,377
937,67
345,471
17,702
353,724
180,191
266,662
625,851
443,235
736,758
637,633
300,955
323,26
798,154
532,312
127,257
586,756
137,733
868,669
129,216
669,861
896,956
98,531
530,649
958,5
277,283
281,286
470,313
947,19
801,901
271,858
231,461
198,367
429,939
807,222
152,553
617,054
472,191
646,604
403,662
759,58
321,869
722,993
959,763
579,465
634,833
524,12
485,683
168,518
687,178
606,972
552,338
306,615
394,878
433,506
657,115
725,818
312,353
614,983
370,883
485,853
81,356
578,757
896,986
953,526
334,47
170,014
976,7
796,858
293,247
4,315
264,5
954,072
474,089
294,421
342,261
229,406
565,454
217,976
695,944
472,139
159,882
988,08
397,507
389,163
442,365
217,743
962,424
424,806
586,718
339,942
480,534
904,802
167,322
793,345
462,4
256,41
686,103
244,519
153,096
330,889
292,061
730,449
766,284
105,154
767,783
256,714
226,145
705,632
873,792
607,773
939,092
665,685
854,716
520,862
885,508
115,461
386,965
289,796
149,558
149,33
442,845
442,455
910,092
941,454
19,871
259,448
8,014
881,611
532,995
161,817
830,617
71,914
853,813
16,498
454,591
353,731
648,846
550,058
353,774
986,447
429,66
484,764
628,539
99,158
881,409
566,076
675,689
922,953
642,795
71,389
83,584
568,304
116,541
42,3
383,738
978,259
549,964
884,661
452,068
930,01
29,997
719,22
955,312
469,208
253,928
651,652
381,504
338,557
357,317
411,614
450,419
166,199
676,656
840,373
734,785
419,415
166,508
711,787
52,447
501,966
949,793
351,826
733,953
934,388
116,58
609,693
563,673
493,952
511,288
398,291
135,918
210,799
56,203
831,57
15,745
227,353
842,434
916,575
323,467
682,753
26,005
938,434
211,337
150,609
91,775
668,076
332,158
526,665
982,738
125,588
569,982
291,499
560,136
869,686
673,602
940,59
743,545
510,939
138,129
103,073
319,154
355,244
820,592
503,612
520,232
997,489
633,482
583,453
828,803
152,471
860,758
265,166
291,531
677,824
121,177
179,464
970,609
626,184
253,756
899,078
349,946
154,468
980,336
115,116
572,432
750,659
931,094
110,306
527,836
132,646
772,206
204,16
226,904
998,287
845,179
650,999
640,309
598,124
952,461
858,434
610,926
136,134
368,091
961,092
121,904
99,449
30,15
622,593
315,537
902,198
971,603
264,34
866,238
364,51
253,291
596,222
912,879
135,155
250,28
37,386
302,273
712,21
102,771
299,329
552,112
791,54
989,125
426,357
521,881
872,369
468,632
213,514
889,137
729,649
376,856
487,093
201,753
45,69
323,866
634,104
282,305
985,694
101,022
645,734
546,857
3,453
840,434
407,278
514,005
725,186
723,979
797,867
114,266
965,963
870,367
885,297
651,152
289,901
704,986
773,327
229,703
855,335
490,104
232,392
966,551
922,123
716,818
540,497
367,234
882,592
773,793
767,327
506,701
40,427
558,964
847,77
507,356
741,017
472,657
559,197
46,121
310,931
898,999
308,269
453,301
569,164
765,457
248,865
72,701
859,846
714,228
771,73
170,918
472,281
455,69
503,4
918,29
991,969
31,348
184,107
840,388
87,447
975,752
704,949
11,817
698,93
308,475
501,719
139,309
603,069
213,365
282,697
696,274
198,861
288,79
86,194
600,33
239,825
881,243
591,331
221,343
7,801
116,037
230,073
552,578
193,397
682,632
88,266
399,909
236,76
802,067
127,783
120,969
781,942
351,735
787,123
664,576
88,284
971,97
930,717
801,61
838,695
620,437
920,372
415,935
893,331
458,041
781,4
475,79
697,648
432,962
381,106
652,911
781,368
81,474
264,428
588,116
293,247
581,742
993,023
885,133
577,025
68,857
822,617
951,169
127,768
618,966
148,934
111,921
366,007
252,589
735,256
226,564
846,318
240,153
659,444
174,495
581,989
503,042
571,301
384,851
930,659
310,826
908,66
747,759
366,492
458,204
872,81
180,567
154,139
567,804
981,958
499,346
615,293
625,081
689,664
673,958
875,135
432,485
947,098
778,034
274,664
289,867
398,337
970,875
23,117
80,237
434,901
596,508
940,608
794,038
38,128
97,055
154,905
796,134
330,849
798,351
4,8
560,365
629,267
516,093
821,28
375,471
607,817
115,452
766,971
126,541
756,024
317,415
14,688
449,234
715,698
901,503
762,025
549,774
356,56
558,082
885,475
862,287
9,879
673,284
153,941
803,546
845,323
863,813
290,697
649,413
96,629
974,778
409,851
545,816
503,166
635,828
78,058
89,2
77,622
184,114
402,603
396,307
311,429
768,315
844,07
93,5
128,963
18,611
136,3
363,956
609,389
479,697
972,634
10,952
677,914
178,148
427,085
729,809
57,904
82,492
764,69
406,069
884,219
464,149
687,601
730,197
502,059
873,302
609,677
164,577
461,33
51,833
993,276
57,26
275,559
674,478
255,445
831,155
284,504
585,259
812,392
814,733
894,936
971,773
736,405
589,593
803,746
233,414
391,36
910,135
989,736
966,838
368,316
174,783
285,61
51,784
7,411
35,747
671,408
144,088
476,55
421,454
917,252
937,892
826,382
781,039
837,382
930,424
566,861
447,799
836,199
433,839
285,247
492,341
361,076
579,055
501,68
533,923
41,493
238,844
330,793
102,664
598,978
169,802
144,274
487,789
436,692
637,399
970,076
40,214
491,797
815,248
348,997
408,693
112,477
528,57
50,61
302,968
667,161
749,272
267,709
540,239
523,871
731,346
389,18
326,047
119,595
440,825
320,273
195,917
162,757
329,061
791,572
784,567
978,202
419,334
887,458
933,048
362,149
488,164
339,379
107,747
402,831
963,162
822,751
761,67
100,89
10,968
139,124
388,08
921,799
133,162
572,194
535,882
160,938
792,318
34,842
78,858
845,605
346,566
984,575
236,301
900,618
573,243
393,177
769,412
839,705
312,621
476,964
675,646
698,141
300,161
92,093
391,191
344,597
89,838
393,893
571,4
996,558
757,809
330,312
415,595
118,174
804,476
565,173
473,462
454,396
232,433
273,243
323,136
1,275
541,239
989,734
328,716
477,584
879,091
534,566
595,079
358,018
475,352
518,24
762,594
872,928
663,719
449,767
844,95
223,634
351,577
288,601
426,865
744,388
167,795
884,652
559,304
422,013
131,209
613,699
317,579
730,274
976,434
186,661
36,127
202,432
564,416
131,542
371,521
194,367
728,762
3,067
40,035
731,42
968,896
590,277
74,172
797,928
26,168
199,374
474,729
598,26
402,229
638,397
522,787
907,91
999,031
730,165
87,958
329,592
521,551
262,813
873,039
196,013
204,967
904,828
669,747
616,155
706,476
215,937
586,933
689,009
256,752
840,006
554,984
502,416
861,973
187,367
19,293
770,316
221,73
113,199
253,864
157,59
265,969
89,987
481,185
694,955
906,046
745,027
108,943
535,962
79,147
572,442
528,494
6,86
753,627
641,774
453,485
918,648
452,735
461,737
162,001
664,099
168,363
309,061
699,382
306,389
602,92
976,567
43,706
394,887
899,442
589,001
941,285
950,814
827,901
347,351
26,293
953,924
204,351
242,652
665,28
702,097
959,501
595,923
440,618
124,208
857,682
44,768
852,32
336,559
908,681
850,16
698,964
21,451
691,979
561,189
252,483
576,165
849,01
210,237
339,403
88,431
778,886
99,635
911,434
510,987
273,614
70,322
817,691
392,495
884,881
720,896
84,367
772,562
822,265
100,626
670,992
220,832
335,366
140,095
43,966
857,389
932,293
721,316
164,489
0,956
363,986
545,296
416,351
667,511
278,008
289,174
6,936
641,029
845,1
916,42
587,731
191,268
410,305
357,305
57,872
14,226
310,562
709,999
650,728
765,336
875,765
948,953
798,373
40,708
968,075
314,895
883,096
134,372
655,542
321,263
794,649
128,554
507,717
982,354
725,546
127,812
658,81
671,714
825,541
296,673
146,086
846,471
364,86
439,607
959,941
458,262
81,096
661,626
716,09
467,782
703,256
396,538
900,811
770,788
279,495
472,975
722,497
534,278
519,302
842,743
652,437
940,418
271,02
99,305
185,86
189,803
554,746
511,023
594,026
201,311
239,474
56,909
25,384
355,288
746,571
700,914
665,738
21,856
948,182
340,125
434,544
801,697
91,954
176,371
325,346
843,515
685,684
358,566
933,723
783,38
10,862
450,182
425,315
235,773
281,335
682,668
240,287
740,187
469,3
79,886
406,46
791,225
129,321
502,002
186,755
926,225
548,597
165,025
559,834
958,187
829,004
340,301
743,92
686,262
748,503
483,407
919,294
372,927
962,788
122,761
932,526
762,824
955,458
553,465
936,493
169,236
29,923
700,258
863,198
896,243
61,817
353,768
444,427
926,013
292,975
688,132
219,851
612,781
113,938
754,773
44,331
998,231
801,377
612,203
768,719
3,826
428,646
593,186
976,037
365,58
970,462
515,199
69,368
616,541
822,632
887,476
